Bleu-score || Original Commit Message || Generated Commit Message
29.727 || remove hop to from private messages || fix bug in prior commits where a scheduler refactoring prevented everything from starting
29.727 || update hello client spec java || replace default maven output dir java gen with generated sources jsonschema <num> pojo
29.727 || fix a whitespace issue in animated gif encoder || added new gdx setup to build not specifying main class in manifest atm
29.727 || pinpoint <num> table hbase || revert byte array body generator constructor made package private by mistake close <num>
29.727 || prevent a npe when creating lottie animation view <num> || fixes the null pointer exception in the demos when using jogl newt display
29.727 || update string to byte array unit test java || updated the test so it is in sync with the new format peter
29.727 || provide more accurate error message || include value of java io tmpdir in message when create temp file fails
29.727 || deprecate it as well because hey it s redundant now || make discovery client constructor public so it can be created by a provider
29.727 || don t crash when phone is not rooted || added a property to avoid the exception stack trace when running the console
29.727 || define default color for spannable link in text spec || rename color setters to indicate they accept res id instead of rgb color
29.727 || add text color setter for qmuitouchable span || rename color setters to indicate they accept res id instead of rgb color
29.727 || use real endpoint for download || updating the need help link for stats to point to jetpack me about
29.679 || assert connection pool eviction in http over http <num> test tear down || add setter for connection pool cleaner period in async http client builder <num>
29.566 || deprecate rule priority value of string used for upgrading to sonar <num> || set the j <num> cl suppress warnings guard to max priority
29.517 || allowing subtype to create its own xstream || add a to string method for source file to help with debugging
29.517 || expose a copy constructor || add a to string method for source file to help with debugging
29.517 || hive <num> parquet memory manager dong chen via brock || update remote ip valve s default internal proxies to include <num> <num>
29.517 || hive <num> typedbytes changes || update remote ip valve s default internal proxies to include <num> <num>
29.517 || deactivating mout flags in the ui when web dav is used || revert mark member variable m mount table final in class mount tabl
29.517 || adding id suffix to mount name || revert mark member variable m mount table final in class mount tabl
29.517 || modify the overload report default size || make default capacity of primitive set map equal <num> instead of <num>
29.517 || delete last comma to make sure it compiles || add new vector <num> d test to the gdx tets tests list
29.517 || wrap the root cause rather than just using the message || add address in exception message when binding port for web server fails
29.517 || disable test the client implementation is not ready for this yet || ignore sampling naming test test bug <num> because it fails too often
29.517 || add doc update version number || add log error if min evictable idle time millis less than <num>
29.517 || update addr hash || sha <num> hash is immutable so byte should be marked as final
29.517 || add solidity thread || use a fixed thread pool in byte stream build event artifact uploader
29.517 || add null check to find node such that || fix the build when view debug trace recycler is set to true
29.517 || require android <num> marshmallow || update robolectric jar version to <num> new jar was built including tzdata
29.517 || require android <num> || update robolectric jar version to <num> new jar was built including tzdata
29.517 || remove setup data from duplications parser test || remove java <num> assertions use org assertj core api assertions instead <num>
29.517 || fix quality flaw || fix an incorrect assert that doesn t account for element array size
29.517 || update quests || update remote ip valve s default internal proxies to include <num> <num>
29.517 || add missing agility shortcut near north river salve <num> || update remote ip valve s default internal proxies to include <num> <num>
29.517 || export one of these for tests || hide blue ocean export interceptor so javadoc can ignore export package <num>
29.517 || fix the already pushed fix for clj <num> || tidy up slf <num> j log consumer output to reduce duplicate whitespace
29.517 || made rt default comparator use util compare || declare method set sample comparator final since it is used from constructor
29.517 || add functional test on res name || add protected http client transport over http <num> get http client accessor
29.517 || retain order of assets || merge branch master of https github com xwebnetwork bisq into xwebnetwork master
29.517 || add agent autoregisterkey to fixture as it s being defaulted || add space currently the documentation does not have a space here see
29.517 || fix a bug where channel future set failure null doesn t fail || fix another small mistake in the message regarding missing error view <num>
29.517 || add an empty line || supress an ide warning with an annotation and verify my commit karma
29.517 || add a missing colon || use a different exception for not null to be more spring like
29.517 || change a config entry name || fix a parse error that s caught by the new rhino parser
29.517 || add final to histogram class members || set dl train valid mse to na n initially instead of infinity
29.517 || improve error message for column not found || added a join column annotation to avoid a couple alter table queries
29.517 || made basedir property of checker os agnostic <num> || commented out test case until jsr <num> group fix classloader in test
29.517 || include the name of the driver class when augmentation fails || add log for termination of reliable topic in case of data loss
29.517 || fixing a log message || add log for termination of reliable topic in case of data loss
29.517 || missed a return in case of a null value || fix another small mistake in the message regarding missing error view <num>
29.517 || deprecate rest client || add protected http client transport over http <num> get http client accessor
29.517 || pinpoint <num> || removed an infinite recursive loop in log <num> jlogger error string throwable
29.517 || fix test error || append the test case name in the beginning of the test log
29.517 || fixing test for joiner || relaxing test to handle change in error message from mongo db <num>
29.517 || log the object when it cannot be serialized when emitting tuples <num> || add address in exception message when binding port for web server fails
29.517 || removed a new line to simplify deff || added a fix for timewindow not expiring for one event when joining
29.517 || make compilable under java <num> || applying the patch for the accesslog sampler to the <num> branch peter
29.517 || adjust the code format <num> || add protected http client transport over http <num> get http client accessor
29.517 || ensure commons logging is on compile classpath || changed the visibility of circuit breaker utils is call permitted to public
29.517 || reset nested tree experiment config after test || stop m block master at the end of each block master test
29.517 || add custom recycle pool for video mount content || revert mark member variable m mount table final in class mount tabl
29.489 || add temporary spider type to java doc || update java doc for collection utils to stream
29.489 || add io swagger models operation to string || add a to string to log position marker
29.469 || hive <num> remove logic for wide terminal to display in place updates song jun via anishek agarwal || removing empty file that was left in by mistake in r <num> part of lucene <num>
29.469 || hive <num> rpcserver register client erroneously uses server client handshake timeout for connection timeout reviewed by jimmy || removing empty file that was left in by mistake in r <num> part of lucene <num>
29.287 || allow derived types to perform some action || added a public method to set the owner of the field
29.287 || prepare <num> <num> rc || modifying twiter <num> j properties as basic auth has been deprecated
29.287 || update version date to <num> <num> <num> || modifying twiter <num> j properties as basic auth has been deprecated
29.287 || setting box store version to <num> <num> <num> <num> <num> || changing the group id from net homeip yusuke to org tittere
29.287 || extend command id s range || specify null variable in command line job info java precondition check
29.287 || modify the url pattern reload time || give file writing message handler more time to sort itself out
29.287 || set the cache size to zero when it is cleared || managed reference finalize reference stackoverflow on call to remove stall entries
29.287 || add copy of as a bad import || add support for new arm <num> e i os device architecture
29.287 || add generated service classes to bad import || add support for new arm <num> e i os device architecture
29.287 || add postgre dcl test case <num> || ignite <num> jdbc thin added collocated and replicated only flags <num>
29.287 || add pattern case insensitive for mysql || fix test parsing of view state id updated for jsf <num>
29.287 || add pattern case insensitive for oracle || fix test parsing of view state id updated for jsf <num>
29.287 || add pattern case insensitive for pg || fix test parsing of view state id updated for jsf <num>
29.287 || fix the test case || removed a reference to a non existing method in the examples
29.287 || alter parent type from bytes to string || determine parent class loader in cli in a more robust manner
29.287 || add parameter element type to mock || adds method scope to json annotation for use with auto value
29.287 || revert change on rule repository || delete android libs folder before copying the new libraries on build
29.287 || expose widget actions || don t show clean actions if there are pending snapshot restores
29.287 || expose the shared pref key || eliminate unused set public key info method from shell interaction manager
29.287 || add title on model structure activity || remove action bar from new blog activity using the correct theme
29.287 || treat application javascript as a text based media type fixes <num> || fix test parsing of view state id updated for jsf <num>
29.287 || implementing a safer way to convert objects to string || update html unit driver tests to align with html unit <num>
29.287 || clarify comparison test for a change in header table size || throw oom if allocating memory fails to return a valid pointer
29.287 || reduce initial window size || assign <num> as default value of window type and owner uid
29.287 || add missing version rule to test || ignore cube meta ingester test temporally as the zips are outdated
29.287 || avoid store all bean name || prevent a broken factory bean from breaking the resetting of mocks
29.287 || clear the buffer provided by undertow before reading the request || fix bug that would incorrectly match elements in the co group
29.287 || add a missing throws in javadoc || prevent a broken factory bean from breaking the resetting of mocks
29.287 || add yoga node create || ignite db x fixed cu affinity node to filter daemon nodes
29.287 || remove yoga node factory create || ignite db x fixed cu affinity node to filter daemon nodes
29.287 || rework the druid docs and fix many mistakes || optimize buck unix path to string for the single segment case
29.287 || fix bug with out of order events on broker || fix no such element exception in zoo keeper updating listener <num>
29.287 || pass new intent for existing activity to intent action || don t bother handling an intent if we re finishing anyway
29.280 || allow derived classes to do something when the owner is set || added a public method to set the owner of the field
29.068 || modify set index for items || add transaction out point set index
29.068 || adjust client side default timeout || add default timeout for nacos config
29.068 || ignore test till fixed || ignore test async servlet output stream
29.033 || removing matrix child action dependency || remove tool window reference to now deleted install debug action
29.033 || add a fluent interface for specifying a plugin manager || remove broken javadocs please do not add broken javadoc tags
29.033 || improve error diagnostics || fix an exception message spelling error in muninn page cache
29.033 || improving error diagnostics || fix an exception message spelling error in muninn page cache
29.033 || applying pr changes || revert changes in log line used in other unit tests
29.033 || fixing compat and lint errors when syncing to google <num> || don t print to stdout from command line options test
29.033 || fix the gzip queue size || bump the default max of the connection pool to <num>
29.033 || modify the cat || revert the test case change to httpsession essential method test
29.033 || modify the failure testcase || revert the test case change to httpsession essential method test
29.033 || avoid null pointer exception in plsqlparser canonical name || make sure ir name isn t used for qualified names
29.033 || updating eclipse docs || deleting intelli j formatter settings use eclipse formatting plugin instead
29.033 || add some debug logging for state changes || adding method to change process instance state without firing events
29.033 || add an example for using the gradle plugin || include tracer example so it gets released properly next time
29.033 || add test get auth plugin data without arguments || remove broken javadocs please do not add broken javadoc tags
29.033 || update manager java || allow java <num> d to terminate when animation thread dies
29.033 || add method || add a null check when building the config field lists
29.033 || adjust scanner <num> perf timings || decrease allowable tomcat jdbc validation interval to <num> ms <num>
29.033 || add missing check for null on template key || reduce visibility of function type has any template types internal
29.033 || add camulet teleport icon to worldmap <num> || stop tests from failing just because of to string test
29.033 || gave keywords non identity hash codes || add trivial hash code functions for tests which override equals
29.033 || made ref fn use get rather than current val || add missing test in splittable par do process fn test
29.033 || include cause in reader exceptions || ignore special variable related jvm output in command line invoker
29.033 || made fn public changed compiler to call it || add missing test in splittable par do process fn test
29.033 || enable docker infra resource cleaner || update launch script integration tests to work with docker <num>
29.033 || add terminal debug id <num> || remove change to force layout when terminal starts causing issues
29.033 || remove redundant code for java bean deserializer || add hint for sonar that it should not warn us
29.033 || add information about enclosing element in crash report || adding element type method to play nice with provider methods
29.033 || update joni version to <num> <num> <num> || get env change function name from getenv to get env
29.033 || improve driver check lock held || add missing null check in file system watcher stop after
29.033 || make node id in deleted shard nodes not nullable || give system server permission to access usb do not merge
29.033 || reduce page buffer size to <num> mb || save and restore params change default size of params dialog
29.033 || update documentation for set text size <num> || save and restore params change default size of params dialog
29.033 || support incremental annotation processing <num> || reduce the retention of the annotation to compile time only
29.033 || throw exception when trying to undo deletion of habit || update outdated method name in error output to help debugging
29.033 || use deploy properties to check tooling env || update the domain validator to accept ip addresses and localhost
29.033 || add demo || add support for obtain motion event in shadow motion event
29.033 || update readme screenshots || update ijk to <num> <num> sound touch <num> <num> <num>
29.033 || removing useless class || removing theme search actvity because it is no longer required
29.033 || optimize sorted index <num> || bump the default max of the connection pool to <num>
29.033 || removing autocommit setting from db config <num> || fix broken wicket db tests by downgrading the mysql connector
29.033 || adding another port for broker test || fixed the test errors of camel mqtt on jdk <num>
29.033 || set visibility of method try delete to private || removing removed vecs in the end to avoid mem leak
29.033 || add getter and setter for footer indicator padding || remove redundant for more information in describe extended output <num>
29.033 || bump version to <num> <num> snapshot || update changelog news and thrift version string patch by jbellis
29.033 || move the location of sql scripts for code || fix broken wicket db tests by downgrading the mysql connector
29.033 || update android support library version to <num> <num> || add margin between pages to tabs in notifications list fragment
29.033 || corrected the b size algorithm || save and restore params change default size of params dialog
29.033 || ignore unstable test test normal channel close wait gracefully || disabled a failing test with a comment to investigate why
29.033 || write action is not requed really || add the missing non implemented method which is breaking trunk
29.033 || java no need to set log image during replay || update image format of encoded image if not already known
29.033 || add missing includes to posix class || revert pdi <num> sort steps before saving to a file
29.033 || change the retention policy of reflection support to class || remove the type target from the cache control annotation <num>
29.033 || revert register event publishing test execution listener by default || add test instance factory to java doc for extend with
29.033 || handling null empty line interpret || ignore special variable related jvm output in command line invoker
28.819 || add serial version uid to not supported exception || ignite db x added serial version uid
28.819 || align serial version uid declaration with asm master || ignite db x added serial version uid
28.777 || styling new line at the end of the file || add missing newline at end of sets tests java
28.771 || add getter for fully qualified name || precompute the fully qualified name of each build target
28.751 || allow subclass to perform additional action || read resolve has to be accessible from all subclasses
28.751 || modify the jsp || disable editing the email address on the registration screen
28.751 || modify the default metric default value || remove deprecated on couchbase properties endpoints set key value
28.751 || modify the testcat || disabled the broken test i ll fix this tomorrow
28.751 || adding detection nested binary expressions || allow booleans in the object part of instanceof expressions
28.751 || correct a typo followup to r <num> || fix test so it will work on jdk <num>
28.751 || remove origin parameter to dql assert xml || remove hard time limit on test ng test suite
28.751 || adjust unit test || make block test test date pass outside of cet
28.751 || provide solidity rpc and http server on the fullnode || remove the call all gets feature of combined future
28.751 || add verification for block time || make block test test date pass outside of cet
28.751 || add process sync block exception msg || make block test test date pass outside of cet
28.751 || handle permission request cancel || add missing permission result handling in start conversation activity
28.751 || make resource bundle control class public || rearrange i <num> n resource files into a directory
28.751 || improve http downloader test for travis environment || fix test to be backwards compatible with java <num>
28.751 || update javadoc of security realm prefer low case ids || remove old realm file or unit test might fail
28.751 || add mappings for mouse last pressed millis || prevent duplicate mouse up events from ruining mouse input
28.751 || add setter for padding y || update button padding when button icon is set programmatically
28.751 || add setter for padding x || update button padding when button icon is set programmatically
28.751 || add getter for padding y || update button padding when button icon is set programmatically
28.751 || add stacktrase to the error log <num> || include cause when throwing exception due to unreadable manifest
28.751 || add support for refreshing functions cache in namespace manager || ignite <num> missed javadoc for ignite to double function
28.751 || traverse scalar children in graphiz printer || give more info for terminal nodes in jung visitor
28.751 || fix test failure in test statement builder || use empty statement instance to get the instance <num>
28.751 || require non null node location || supply the variable name to preconditions check not null
28.751 || make driver close synchronized || remove http client impl close method synchronization fixes <num>
28.751 || fix broken tests for count column || add getter for start and length needed for <num>
28.751 || add suppression for intelli j idea inspection as comment || rename version properties to web <num> j version properties
28.751 || suppress test class with unused fields || fix test so it will work on jdk <num>
28.751 || add simple name to test context || amend selenium utils static utility class to be final
28.751 || use webhp to prevent country specific redirects || amend selenium utils static utility class to be final
28.751 || remove hdfs replication setting for ps meta file || delete temp file created during ora bulk loader test
28.751 || add mvc namespace to xml application context || pl more disambiguation to get rid of false alarms
28.751 || extend raw comparable subject instead of supplying type parameters || avoid npe on attempt to get transaction auth subject
28.751 || fix a couple of import code style nits || remove unused import statement from my site fragment class
28.751 || turn off debug mode || revert turn on more logging to find this bug
28.751 || update avro serealizer de serealizer test java || update api to v <num> in the request header
28.751 || add fragment view injection support || add newline after super call from on activity created
28.751 || fix bug in preference listener || omit norms in lucene saves memory and disk space
28.751 || fixing wrong way of getting image view fixing <num> || setting backround color if image comes directly from cache
28.751 || changes the skysphere to produce more blueish colors || remove transform function that was identical to apply matrix
28.751 || created constants class with apt host || run gen thrift java to update thrift constants java
28.751 || produce run test configuration on example function || ignite <num> missed javadoc for ignite to double function
28.751 || remove unnecessary semicolon in annotated element utils || remove the call all gets feature of combined future
28.751 || make method in request mapping handler mapping protected || fixes the type in the controller path configuration property
28.751 || improving method validation support for bv <num> || increase default output batch size to <num> fixes <num>
28.751 || update error message in dispatcher servlet || ignite <num> wrong message about cluster activation fixes <num>
28.751 || update pom xml to add cluster || add cast fix intermittent compilation error from junit upgrade
28.751 || remove unused color bindings || reset stored background resource when setting a bg color
28.734 || rename java method name for json to real cast || adds nullable to from json method in person
28.487 || hive <num> increase hive mapjoin cache numrows default value namit jain via zshao || update remote ip valve s default internal proxies to include <num> <num>
28.487 || make rule set name and description default to empty string instead of null || avoid npe when writing jtl if thread name does not get set
28.433 || improve test assertion || add a new test environment variable test target
28.433 || added a convenience method || add simple method to dump key value pairs
28.433 || added a convenience method || remove unused method set pos from measured text
28.433 || expose the node name environment variables || add a new test environment variable test target
28.433 || applied a patch from folke lamaitre || add a new test environment variable test target
28.433 || make neural network layer serializable || avoid crash if layer is destroyed after glrenderer
28.433 || discard method on the transaction object || remove confirm discard message methods from k <num>
28.433 || disable unstable unit tests <num> || disable flaky test web socket connection stats test
28.433 || adds null check before trying to remove connections || extend the connection divider to the right edge
28.433 || remove comment <num> || use big decimal zero in java implementation <num>
28.433 || add the dal version || add getter for sky function name s name
28.433 || add dennis lawler to list of contributors || adding chrome enterprise platform keys to the externs
28.433 || add sandro rossi to list of contributors || adding chrome enterprise platform keys to the externs
28.433 || add martin geldmacher to list of contributors || adding chrome enterprise platform keys to the externs
28.433 || add henry lin to list of contributors || adding chrome enterprise platform keys to the externs
28.433 || add kamil szymanski to list of contributors || adding chrome enterprise platform keys to the externs
28.433 || add heiko w rupp to list of contributors || adding chrome enterprise platform keys to the externs
28.433 || allow length <num> identifiers in naming convention rules || add <num> k bravia to output surface workaroud
28.433 || adding junit tests for the type resolution facility || added new util package to imports for gremlin
28.433 || eliminated a param reassign thanks brant || don t reassign parameter return result directly instead
28.433 || make type resolve return resolved type || update assertion as return value principal resolver java
28.433 || make names consistent with standard java names || fix a bug in service test base java
28.433 || use the method provided for changing state || ignite <num> removed incorrect assertion for public size
28.433 || improve javadoc of ttl agent || remove hide user agent methods from k <num>
28.433 || improve tree to string docs || add line by line to the usage output
28.433 || remove a stale comment || add inline comment for symbol cache lookup again
28.433 || add rule name || add line by line to the usage output
28.433 || add update || add simple method to dump key value pairs
28.433 || modify java doc || fix a bug in service test base java
28.433 || add java doc || fix a bug in service test base java
28.433 || merge devforevan to develop || provide getters to the ldap authentication handler <num>
28.433 || prevent clear settings || prevent me gravatar click when upload in progress
28.433 || fixed a typo in a log message || remove the timed out message can be misleading
28.433 || update javadoc of resource get language || prevent no transpile being set as input language
28.433 || ignore test that temporary fails on time zone || testing temporarily disable socket stats addresses test <num>
28.433 || add servlet filter url pattern get url || add getter for sky function name s name
28.433 || send config updates on close || use small instance config for unit test <num>
28.433 || don t rethrow runtime exceptions refs <num> || throw illegal argument exception instead of runtime exception
28.433 || expose a public default executor in background executor || reduce scheduled executor core pool size to <num>
28.433 || don t validate before deleting backup config || use small instance config for unit test <num>
28.433 || remove potentially misleading exception message || remove api that snuck into mock package manager
28.433 || add composite byte buf num components || make sdk components public for transform payload translator
28.433 || remove unused enum value || remove default public ctor from rtt modify status
28.433 || cap the number of worker threads for tests || add stringsdict file type for xcode project generation
28.433 || increase cli history file size || make web history item constructor public and hidden
28.433 || add hive type to string || add getter for sky function name s name
28.433 || add top <num> sql benchmark to suite || ignite cache random operation benchmark removed unnecessary output
28.433 || add default impl for is ready only method || read only backup slave should rebuild id generators
28.433 || use text utils to perform null check <num> || remove debug statement i left in r <num>
28.433 || terminate interceptor on shutdown || remove extraneous shutdown condition in netty client transport
28.433 || implementing new session payload string representation for logs || add a to string to log position marker
28.433 || allow users to turn off the passthrough mode || add return type to created sample bal file
28.433 || include windows <num> in the platform enum || add line by line to the usage output
28.433 || remove a useless inherit doc comment || remove body generator on reset non multipart data
28.433 || increase the potential buffer size in downsampler || bump max memory cache size to <num> mb
28.433 || remove unknown clause from response code javadoc || remove useless parentheses return is not a function
28.433 || add http param option || add getter for sky function name s name
28.433 || pinpoint web <num> alarm || update alarm sensor class to use static child
28.433 || pinpoint <num> bulk increment unit test || fix test to use at least one document
28.433 || repackage reactor io net to reactor io netty || add delimiters property to ant task integration test
28.433 || add log when pool is shutdown || remove extraneous shutdown condition in netty client transport
28.433 || added a test for trim paths full || add auto cancel test back to framework tests
28.433 || add missing method from the interface || add getter for sky function name s name
28.433 || remove the e print stack trace || remove debug stacktrace from memcached session data map
28.433 || standardize java formatter string <num> || ignite <num> removed incorrect assertion for public size
28.433 || remove validation for config controller host <num> || include error stacktrace in updater thread logging <num>
28.433 || remove unstable tests <num> || testing temporarily disable socket stats addresses test <num>
28.433 || add default span layer || add more padding to in case of gossipocalypse
28.433 || ensure headers committed immediately for sse emitter || add debug message for default message output selection
28.433 || remove unnecessary warning suppression in model result matchers || fix a trailing whitespace in compiler executor java
28.433 || add footer with module name in download details || set my profile s title in the manifest
28.433 || add zeeppelin exception class || allow original exception to be provided if necessary
28.433 || expose the internal yoga config of node config || use small instance config for unit test <num>
28.433 || make s yoga config volatile remove guarded by || use small instance config for unit test <num>
28.433 || add gs hdfs support || add <num> k bravia to output surface workaroud
28.433 || update versions to prepare for rc release || add line by line to the usage output
28.433 || update existing i <num> n tfa strings || fixing missing override warning in trigger class <num>
28.431 || hive <num> table creation fails through hcat client for oracle based metastore mithun radhakrishnan via sushanth sowmyan || taking trash status out of the possible options for now as xmlrpc doesnt support that option
28.396 || add org joda time days to list of well known immutable classes || add errors to the list of things that actool should report to us
28.396 || add org joda time period to list of well known immutable classes || add errors to the list of things that actool should report to us
28.396 || add jol to list of allowed spi classes || add errors to the list of things that actool should report to us
28.364 || add javadoc for cache call in the builder || add missing javadoc to cache synchronized cache
28.352 || removed an extra empty line || removed an empty file
28.260 || add supported source version to sections component processor || update annotation processor supported source version
28.217 || implement hash code for type || add trivial hash code functions for tests which override equals
28.172 || avoid npe in asthelpers get result type when get type returns null || add typeof type to the grammar production for basic type expression
28.172 || modify the witness <num> pay per block default value to <num> trx || update path to not be null and test to match <num>
28.122 || regenerated serial version uid || remove useless comment on serial version field
28.122 || update http security request matcher javadoc || made constructor of composite request matcher protected
28.122 || changing view client to default visibility || allow instance web client to be extended
28.070 || disable frequently flaky test || skip test which fails on ci servers
28.070 || skip irrelevant test || ignore test until couchbase support is restored
28.070 || update axis chart java || delete data fetching environment builder java <num>
28.070 || update settings fragment java || update fluxc hash and reflect theme changes
28.070 || adding info command with section to pipeline || expose response info from server response exception
28.070 || hive <num> remove zeroed out file || delete data fetching environment builder java <num>
28.070 || removing empty java file || delete data fetching environment builder java <num>
28.070 || make with credentials public in gcpkms client || change the gaming injector credentials check logic
28.070 || modify the filter || make error page filter get description protected
28.070 || modify the queue size || make member var for blocking queue private
28.070 || add a cookie annotation || adding annotation for default password hashing algorithm
28.070 || modify the cat js problem || update the output message for free command
28.070 || add hans bausewein to list of contributors || add <num> <num> back compat test indexes
28.070 || fix bug with get image overriding || reset image view background when task started
28.070 || fix broken apex visitor adapter || fix a problem with the parent chain
28.070 || removed empty file test value filter java || delete data fetching environment builder java <num>
28.070 || add load balancer in annotation <num> || ignite sprint <num> merge from ignite <num>
28.070 || add seed name mapping fixes <num> failures || delete data fetching environment builder java <num>
28.070 || add npe protection || add resolved paths get coverage data path
28.070 || skip domain property instead || add helper method to return domain name
28.070 || extend the test case || fixed the cs error of camel core
28.070 || allow system to start || add delay to client server io test
28.070 || add empty log implementation || make console log public for easy use
28.070 || delete null representer || delete data fetching environment builder java <num>
28.070 || add doc ref for null bitmap || recycle old bitmap in rounded bitmap displayer
28.070 || modify broad test || fixing kslack test for slow execution environments
28.070 || revert long value exact || simplify json parser is greater than long
28.070 || fix test error || fix an index issue in plugin list
28.070 || add test for master || add default value to avoid null pointer
28.070 || update node delegate impl java || delete data fetching environment builder java <num>
28.070 || move test library to the correct directory || use community icon loader to prevent deadlock
28.070 || get default scripting lanuage instance || add the synchronized keyword to get driver
28.070 || reduce mtu to android maximum value || fix a logic error so mtu works
28.070 || add method debug db is server running || give access to mirror server thread status
28.070 || write extension element text as cdata || changed some text after feedback from ee
28.070 || improve stability of restart test || set global timeout on kontlin integration test
28.070 || fix test on mswindows || test the gradle plugin against gradle <num>
28.070 || return preferred size width from title component || lowering minimum size for editor text area
28.070 || rename low memory to low detail plugin || expose plugin name in a public constant
28.070 || add setter for type || add code refactoring changes and styling fixes
28.070 || add widget contains point || avoid another npe on null result point
28.070 || enable gl depth test || update multiple render target test java <num>
28.070 || update soft memory cache impl java || delete data fetching environment builder java <num>
28.070 || avoid extra retain of entry data <num> || avoid system ui crash due to npe
28.070 || disable directory listing for assets || restructuring examples to standard bazel directory layout
28.070 || revert bad renaming in zlib test || update local file block writer test java
28.070 || remove unused import in testing presto client || add missing import to java test description
28.070 || update docs for arbitrary aggregation function || changed the description for the quit app
28.070 || improve unknown value stream error message || cleaned up exception message in text resource
28.070 || revert demo plugin dex || enabled multi dex support in api <num>
28.070 || remove usage of obsolete junit framework assert || fixed a cs error of camel core
28.070 || use previously unused parameter || use full property name in error message
28.070 || remove usage of cloneable from javadoc <num> || delete data fetching environment builder java <num>
28.070 || added the missing period || add missing javadoc to cache synchronized cache
28.070 || deprecating apache httpclient based implementation || update javadocs after dropping commons httpclient <num>
28.070 || unignoring a test || fixed a cs error of camel core
28.070 || add a null check || add missing call to timeline get window
28.070 || propagate exception in nimbus reactive jwt decoder || update checked header in basic authentication test
28.070 || remove double clone of buffer || revert usage of utf <num> string value
28.070 || making changes to address pr comments || restructuring examples to standard bazel directory layout
28.070 || remove extra file from hdfs <num> || delete data fetching environment builder java <num>
28.070 || modify active thread counter log level || include outbound socket exceptions at debug level
28.070 || hibernate custom types manual test || ignite <num> master fix hibernate class description
28.070 || update login controller java || update the output message for free command
28.070 || remove the sql desc || remove realm get table from public api
28.070 || ignore my sqlworkflow service test classes || ignores insubordinate test to be reviewed later
28.070 || add gles <num> to the supported versions || fixed a typo in gl <num> java
28.070 || bump nightly builds to beta || update version string to <num> <num> b
28.070 || add version tag into swagger || add byte type to equals native method
28.070 || update sentinel version constant to <num> <num> || bump the version for next development iteration
28.070 || update basic deserializer factory java || delete data fetching environment builder java <num>
28.070 || remove unused imports <num> || delete data fetching environment builder java <num>
28.070 || ensure temp test unicode named library deleted || handle native library deletion in scan package
28.070 || add property to tests parameterizing stubs || increase the default timeout for integration tests
28.070 || delete obsolete interface || remove an unused interface in restarter tests
28.070 || accept empty content type header || improve request interceptor is parseable media type
28.070 || add getter for build mojo image name || add additional constructor to oracle container <num>
28.070 || correct the annotation || make public because of the superclass change
28.070 || merge <num> || delete data fetching environment builder java <num>
28.070 || fixing typos around accessibility around the codebase || don t recycle accessibility event after sending
28.070 || disable flakey recycler binder test || remove assertion timeout for failing test <num>
28.070 || add component builder variant method || fixed the scheme for milo client component
28.070 || reset diff node m border in release || duplicate statement in async twitter test java
28.070 || enable better force layout || make force protected for sub class access
28.070 || remove deprecation warnings <num> || delete data fetching environment builder java <num>
28.070 || lock down button visibility || make default visibility of forgot password gone
28.070 || trim down noop web resource response || add apiexception get response body as bytes
28.070 || remove unused spinner || let settings spinner adapter support generic type
27.919 || remove non used import || remove unused import
27.919 || ignore clear properties test || ignore bad test
27.818 || fix bug of throwing error when saving model with none field || add a null check when building the config field lists
27.773 || update current version to release <num> <num> || modify version to <num> <num>
27.765 || remove data source util get cache clear || make cache data source factory create data source return specific type
27.765 || add data source util get cache clear || make cache data source factory create data source return specific type
27.762 || use a bigger buffer as stapler traces can get pretty large on deeply nested url || set a larger header buffer size to allow large properties to be indexed
27.646 || use preferred java keyword ordering || delete ok http <num> downloader java
27.646 || remove unnecessary new export || remove transitive entries from immediate classpath
27.646 || noting <num> || replace <num> <num> with <num> <num>
27.646 || removing debug print || removing empty file was confusing clover
27.646 || increased the timeout to <num> || add default timeout for nacos config
27.646 || removing the check permission || removing empty file was confusing clover
27.646 || filed mng <num> for this || delete ok http <num> downloader java
27.646 || fix a java doc typo || delete ok http <num> downloader java
27.646 || add webpage || add transaction out point set index
27.646 || hive <num> fixing broken build || delete ok http <num> downloader java
27.646 || add setter for server parameter || add deprecated oracle driver error log
27.646 || update message id factory java || delete ok http <num> downloader java
27.646 || modify the user document || expose the highlighter builder field constructor
27.646 || modify the default page || expose the highlighter builder field constructor
27.646 || modify the queue size || increase default buffer size to <num>
27.646 || igonre the unused junit test || ignore test dependent on external server
27.646 || make all duration numbers less || make just now only <num> min
27.646 || update thread pool builder document || use available processors as thread count
27.646 || remove unnecessary method || remove unicode control chars before sending
27.646 || suppress broken proto test || ignore test async servlet output stream
27.646 || add doc for truth assert expected || add <num> codec backcompat test indexes
27.646 || add java doc || add transaction out point set index
27.646 || add java doc || update my firebase messaging service java
27.646 || modify backup timeout to <num> s || fix bug in idle timeout conduit
27.646 || update transaction trace java || delete ok http <num> downloader java
27.646 || remove thread || remove redundant assignment to folder settings
27.646 || remove unnecessary call to input index || add transaction out point set index
27.646 || tweak unit test || add <num> codec backcompat test indexes
27.646 || fix this bug <num> || delete ok http <num> downloader java
27.646 || remove unused styles and images <num> || remove new line in chgrp description
27.646 || reactivate and simplify ui test || disable the cli integration test <num>
27.646 || disable unstable test || ignore a flaky connection timeout test
27.646 || add wintertodt plugin description || remove new line in chgrp description
