Bleu-score || Original Commit Message || Generated Commit Message
31.884 || add a message to the exception || statistics a a a the a a a a a a a a a a class class class class class class class
31.884 || disabling still broken test maybe a rewrite is called for || statistics class a class class check class for class class class class class class class class class class class class class class
31.884 || update the my new issues notification dispatcher key because of a conflict with the issues assign plugin || statistics class class class class the a check than check shutdown check shutdown more check directories directories check check check check check
31.884 || fixed the check used to decide if it the given view id is from an action item or a simple view || lockout class class a the a a a class class comment class class class class class class class class class a class
31.884 || remove the leading to make browser prefer the right file name || statistics a a a the a class class class a a a a a a a a a the the the the
31.884 || update spec version and section number when rejecting a jar file based upon pre defined list of trigger classes || statistics class class class a class class class class a class class class class catch file from directories check from messaging from
31.884 || set the bean candidates collection as a set to prevent duplicates || statistics a the for class test test test test test checkpoint from from from from from from from from from from from
31.884 || fix test failure with nio <num> where additional unexpected access log entry was being created during connector shutdown || table with with with table for test test from catch workers from messaging file from consistency annotate cassandra cli from peers brandonwilliams
31.884 || fix a bug where abstract byte buf order doesn t return a swapped buffer if capacity is <num> || statistics class a class class test class a for a class comment class of class a class class class class class class
31.884 || remove the child executor with the right method so it will also work when the channel is not the key see <num> || text class a a the class a a javadocs class class the class class class majority check check check check flag from
31.884 || fixed a bug in the error message || statistics class class the a a a a a a a a a a a a a a a a a a
31.884 || fix the witness miss block statistics || statistics class a for class the class class class class class class class class class class class class class class class class
31.884 || hive <num> fix or disable test mini llap local cli driver test cli driver cbo limit addendum || class class for for with for from from check streaming flaky from test from cli memory directory file passbook from directories brandonwilliams
31.884 || include class name for every serde initialization error || text class class the class class class class class class class for avoid avoid avoid avoid avoid avoid avoid directories directories directories
31.884 || reformat a file for whitespace || statistics class for class class class class class class a a a a a a class class class class a a a
31.884 || put worlds with unknown ping at the bottom of the world hopper list || text class a with a class of with with check with check timer timer from check from brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.884 || fixed a bug where the distributed build setting fails to persist || text class a the a class a flaky class flaky class test class class class than from than than from from from
31.884 || replace new t dim get class with class literals t class || class table with with with method with with test method check test method from check from test from from from from from
31.884 || hive <num> hive query with union all fails with array index out of bounds exception naveen gangam via yongzhi chen || text a with with with class system class system system test class for test from system test test cli test test workers
31.884 || fix a test to not require a fallback ip address || text class class table a a a with table the system avoid directories directories directories directories directories directories directories directories directories from
31.884 || removed the use of standard charset from decoder config which prevented encoder config to be used on java <num> and older || text class a a a a the a the a a timer file check from safety check from directories brandonwilliams brandonwilliams catch
31.817 || improved the path handling logic <num> || class class check class class the class the test test from from from from from from from from from from from from from from from from from from from from
31.817 || hive <num> in operator fails when the column type is date yongzhi via jimmy || class class the class the the the the system avoid shutdown revert javadocs shutdown a from than than than than than than than than than than than than than than
31.817 || fix a test failure after the timeout refactoring || class class class class class the class class timer the check memory memory memory memory from from from from from from from from from from from from from from from
31.817 || fix bug that meant test always hung until the background process count reached zero || class class class class class class class collections remove avoid check shutdown the check shutdown avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid
31.817 || committing connection if auto commit is false make sure committed connection is returned to the pool if datasource is enabled || class class the the the class the the class test workers javadocs from shutdown javadocs from from javadocs test of from from from from from from from from from from
31.817 || fixed a bug where default nio socket channel config does not recognize receive buffer size predictor factory option || class class class the class class a memory collections shutdown javadocs from from catch flag than javadocs collections constants from from from from from from from from from from from
31.817 || fix a compilation error with the sctp module in mac || class class class class class class the class check the catch file from from from from from from from from from from from from from from from from from from
31.817 || added a logging message explaining why we create all those socket connections || class class class class the class a class class class the class the the class class the the the the the the the the the the the the the the
31.817 || added a parameterless request matching overload || class class class class a remove than memory from from from from from from from from from from from from memory memory from from from from from from from from
31.817 || added a test case in support of template performance optimisation only templating between first and last delimters || class class class class class the class class class the a check the check directories check catch file from from from from from from from from from from from from
31.817 || fixed a bug where columns with a cardinality of zero all nulls cause the number of bits needed to encode values to be integer min value as log <num> infty || class class class the class class the class remove shutdown shutdown check from than remove than catch file from timer outgoing from safety before collections collections from messaging conf endpoints
31.817 || enforce anonymous class metadata has final modifier per jls <num> <num> || class class class remove check data check directories workers than than than than than than than than than than than than than than than than than than than than than
31.817 || ignoring a couple of alert tests in marionette || statistics class class class a class class class class flaky check from from from from from from from from memory directories directories directories memory memory than than than than than
31.817 || add the draft names to the list of registered names || statistics class a a a a class class class class the memory than than than avoid than avoid than than than than than from from from from from from from
31.817 || add rsa as option for the first element in the handshake algorithm pattern fixes <num> failures || statistics a for class class class class class class class class class class class class test a class class class class class revert revert revert revert revert check check check
31.817 || don t allow modification of chrome options as a map || text class the a a javadocs check remove than remove check remove than than directories flag flag flag flag flag flag flag flag flag flag flag flag from from from
31.817 || fixing class can be static warning in azkaban common <num> || text class javadocs the class the class get check avoid memory memory memory memory memory memory memory memory memory memory memory memory memory memory memory memory memory memory memory memory
31.817 || allow chained update processor in the middle of the stack to return null || statistics a a a class a a class class the class added class class class class class class class class class class class class class class class class class class
31.817 || noting the version in which this is deprecated || text class class class the class class a class class class class class class class class class class class class class class class class class class class class class class
31.817 || ignore the manual test || statistics class class class the a class a a a a a a a a a a a a a a a a table table table table table table table
31.817 || hive <num> hive server <num> running in non http mode closes server socket for an ssl connection after the <num> st request prasad mujumdar reviewed by thejas nair vaibhav gumashta || statistics a a for class a class class class test a class for test class class class test class class test a a fix class a check workers timer attached
31.817 || fix an ide nag only fix one to trigger a ci build || statistics class a for class a class class class class test workers javadocs avoid avoid than than than directories directories directories directories directories directories memory directories memory directories than directories
31.817 || allow checkstyle s unused imports test to be used with this class fix eclipse warnings || text table with with table with with with check table check check javadocs from from from from directories from directories from from directories brandonwilliams directories directories directories directories directories directories
31.817 || apply clarification from the servlet eg attempting to parse parts when no multi part configuration has been provided will trigger an ise || statistics class class with table with class of safety check messaging check directories check check check check check conf check from before directories options redisson from brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.817 || add a new utility method and make use of it will also be used in permessage deflate || text class class table a a a a a a class class a a check workers before from directories directories directories directories directories directories directories directories directories directories directories directories
31.817 || allow numbers in class names || text javadocs class class javadocs class class class class class class class class class class avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid than than than than
31.817 || fix a typo in object echo client handler || statistics class a for class class test a class class a a a a a a a a a a a class a a a a a from from from
31.817 || ignoring a test broken in html unit || statistics class class class class class class class class class class class class class class class class class class class class class class class class class class class a a
31.817 || ooops a silly mistake || statistics class a a class class a a a a a a a a a a a a a a a a a a a a a a class class
31.817 || remove extra normalization in filter stats calculator || text class a a a remove collections shutdown from than from than from directories from directories from directories from directories from directories from directories from directories from directories directories directories
31.817 || remove the sql desc || statistics class the a class for class class a a a a a a a a a a a a a a a a a a a a a for
31.817 || refined the url pattern for perform login remove permit all it s not needed works either way || statistics class for class class class class a class a class a class class class class class exception memory directories directories from check check check check directories directories directories check
31.817 || adding pinot dist module to generate the pinot distribution for users to download || statistics class for class class class class with with class workers messaging check directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories
31.817 || avoid class cast exception || text class a catch self from from from directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories
31.817 || add description for comparable and comparator check || table check check a a a with with test test test test from test from from from from from from from from from from from from from from from from
31.817 || set no more buffers for hash distributed node || statistics class class for class for class system class class class class for for for for for for for for for for from from from from from from from from
31.817 || add newline after the text in user content readme txt <num> || text class a class class from from from from catch timer from from than directories directories directories directories directories directories from from from brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.817 || fix a bug cannot gen block || class class a table a for class class test test test test for test for test test test from from from test from from from from from from from from
31.817 || modify append insert values token || class table table with with with with values from from from from from from from from from from from from from from from from from from from from from from
31.817 || add the all important missed in r <num> || text a a a the workers workers from from messaging directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.817 || set the utility executor from the service on the tribes channel || lockout class a class class the class class a class class class for class class class for for for for for for for for for for for for for for
31.817 || fix a bug translating annotations change on <num> <num> <num> by kstanger kstanger google com created by moe http code google com p moe java moe migrated revid <num> || table a table with test test test a test test a a memory workers workers flaky lyuben lyuben annotate from shutdown messaging annotate check workers from javadocs javadocs javadocs from
31.817 || fix a java doc || text class class a table with table a a a a a table a a a a a a a a table table table table table table from from table
31.817 || correct a glitch in r <num> remove duplicate append get name that was copied from the next line || table table with table with with with with test from test from from test from method from from test from from from from from from from from from from from
31.817 || hive <num> with cbo enabled query on partitioned views throws index out of bound exception vineet garg reviewed by ashutosh chauhan || text table with with with for with from with with race streaming exceed from from dead exceed memory catch timer endpoints safety outgoing directories directories directories directories from from directories
31.817 || migrate forced suspension mechanism from yield to dispatcher default || text a with of of with with with with before with check from from from check check check check check check check check check check check check check check check
31.817 || adjust timeout of issue index benchmark test || class table with check with with with with with from from test test test test from from from test from from from from from from from from from from from
31.817 || skip raptor disk space check for compaction || text table with with never from from brandonwilliams messaging check brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.817 || bump version for rb || statistics class a a a class for for class for a class for test for class test class class for class class for class for from from from from from
31.817 || bump version in prep for new rb || statistics class a a a class class adding for check for check check check check check check check check check check check check check check check from from from from
31.817 || update vtm jar adds support for arm <num> fixes <num> || a with with for class check test prematurely check check from check from comments from from check from from from from from from from from from from from check from
31.817 || fix a mistaken icon swap || text table a table for with with with test test from from from from from from from from test from from from from from from test from from from from
31.817 || fix a bug for sign transaction || class a a table with table with table from from from from from from from from from from from from from from from from from from from from from from
31.817 || fix a formatting nit || class class a table a of class a a a a a a a a a a a a a a a a a a a from from from from
31.817 || replace a for loop with foreach || text table with with with with with with table with table with table table table table table table table table table table table from from from from from from from
31.817 || use a software layer instead of no layer || text table a table with with test class for class with with for test test test test test test test test test test test test test from from from from
31.817 || hive <num> invalid check on an astnode to string tree in calcite planner barna zsombor klara via jesus camacho rodriguez signed off by ashutosh chauhan hashutosh apache org || states table for values system check messaging messaging directory from shutdown from from collections timer timer timer timer create memory catch timer timer create exceed before catch timer timer test
31.817 || remove deprecated border api usage from sample || text table table with table table table from memory from from from from from from from from from from from from from from from from from from from from from
31.817 || remove unused perf event prepare mount || text class the class streaming remove catch imerge from from peers peers peers peers peers peers peers peers peers peers peers from from from from from peers peers directories directories
31.817 || remove need for array reflection call add ability to support binary body content i e a byte body with byte body || text class the master remove check javadocs flaky check deprecation conf check javadocs from simultaneous from catch unequal from messaging system check check directories directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.817 || revert config panel change spinner change listener to a focus listener to reduce change spam || class class a a with test timer directories from brandonwilliams from from from brandonwilliams check file directory redisson brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.817 || remove enum suffixes from internal code change on <num> <num> <num> by kstanger kstanger google com created by moe https github com google moe moe migrated revid <num> || table table table from streaming from peers annotate brandonwilliams from brandonwilliams brandonwilliams brandonwilliams lyuben before collections attached attached safety exceed outgoing legitimately outgoing outgoing legitimately workers workers workers workers from
31.817 || hive <num> fix couple of tests to work when file system access is available jason dere reviewed by thejas nair || statistics class with class with class class directories from from from system revert directories flaky memory workers workers attempted memory workers from from directories directories directories directories directories directories directories
31.806 || add a serial version uid to hudson env vars to avoid deserialisation errors || class class class the the a avoid workers file check than flaky system check than from from from from from from
31.806 || spotted a couple of threads hanging waiting on this barrier after an aborted autobahn test try and stop that from happening || class class the class remove shutdown memory than check check than a remove than from remove avoid check check than from
31.806 || add test for diagnostic string with multiple method matches for auto value final methods check || class class class class the class the the class class for from from workers check javadocs check directories directories from from
31.806 || remove file protocol from various fileutils remove methods || remove directories system from javadocs from from catch round exceed from from from from from from from from from from from
31.806 || adds an option to reset the inventory via the console || class class class class the class class class the the class the the the the the the the the the the
31.806 || added a log message to local chunk provider about the size of the cache for nearby chunks || class class class class class the class class class the class the check the the the javadocs class than from from
31.806 || removing the delay action component when the delayed action is triggered || class class class class the class the class class class class the the the the the the the the the the
31.806 || adds a sky provider class that can handle the rendering of the sky || class class class class check check the check than memory from than collections from than than than than than than than
31.806 || sanitize input to is remapped class to use as a package seperator like the srg files || class class check class the check the the check the memory collections create shutdown javadocs remove than than than than than
31.806 || add a couple of missing spaces in the class can be static description || lockout class a with class class class class class class a check check directories directories directories directories directories directories directories directories
31.806 || add a test case to check consistency between cipher suite converter and the known informaion in the cipher enumeration || statistics class class class a javadocs class deprecation remove shutdown from from from catch file check catch timer circuit directories directories
31.806 || resize bitmaps to a better quality version with bilinear filtering see this thread http stackoverflow com a <num> || text class a a a a a streaming directories from directory check system system system from directory workers from brandonwilliams brandonwilliams
31.806 || swallow and log exceptions that happen during validation as not to prevent future executions of the validation from happening || statistics class for class with javadocs class the class from from from class check workers check messaging check messaging from check
31.806 || re instate rainer s code that fixes the <num> test case for read with max http header size <num> || text class the class class test test class class test class from from class from class test revert from test class
31.806 || follow up fix to c <num> a <num> dcc <num> d <num> c <num> fda <num> a <num> ada <num> || statistics class a class a a a class class class a a a class a a a class a for class
31.806 || fixed a bug in the get head value of the heap structures || statistics class the class class a a check than shutdown a directories directories directories directories directories directories directories directories directories directories
31.806 || fix a typo in a logger || statistics class a class for class class a class class class class class class class a a a a a a
31.806 || replace bound check with try catch it is faster in the nominal case || text class a a a a class the check class workers remove than directories directories directories directories directories directories directories directories
31.806 || fix a bug where default promise set uncancellable returns a wrong value || statistics class table a a a a a for test test catch timer from from directories directories directories directories directories directories
31.806 || made rt load class for name check that for name exception is its own or let it flow out || statistics the class class class the class class the class the the the class the the timer messaging check than check
31.806 || remove the word experimental from the logs || text class the a a a the the system check check check check class class class class class class class values
31.806 || rewrite java doc of exclude categories create filter class || text class with with class with with of with check directories directories directories directories directories directories directories directories directories directories directories
31.806 || remove redundant end value for the read byte range || table the for check workers from from from from flaky from directories from directories directories directories from directories directories from from
31.806 || fix a null pointer exception when deserializing a null region <num> i field || statistics a table a the the a test table from test test check table test test from from from from from
31.806 || fix a bad presumably out of date reference in the javadocs to checker which should be matcher || statistics class a the with test class class class class class with class with class before test a check check check
31.806 || update base test to compile xbase listener instead of blank xlistener || with a a a a check of a a a the from test test from from from from from from from
31.806 || hive <num> test jdbc driver <num> test database meta data fails after hive <num> navis via thejas nair || text a with with with with test test method test method from system class workers from catch workers imerge before from
31.736 || expose the partial icon url via the xml and json apis || class class class class check check a check a check the class check avoid test test test test test test test test test test test test test avoid avoid
31.736 || fixed a compatibility problem with the google code plugin || class class class the class the class remove than than from from from from from from from from from from from from from from from from from from from
31.736 || readd the abstract build constructor for upstream cause to maintain bytecode compatibility || class class the class the remove the remove than than remove javadocs remove than than than than than than than than from from from from from from from from
31.736 || fixed a bug in the no reconnect implementation || class class class the class class class the the than avoid the the the the the the the the the the the the the the the the the the
31.736 || hive <num> vectorization tpc ds q <num> fails with java lang class cast exception when hive vectorized execution reduce enabled is enabled matt mc cline reviewed by john pullokkaran || class class class memory shutdown for avoid system the avoid memory directories catch workers from catch timer exceed file test test test round ha asserts cqlsh overlap collections timer
31.736 || hive <num> output the message of orcfiledump when orc files are not specified shinichi yamashita via gates || class class the class the the the remove catch shutdown from than from catch timer workers collections from from from from from from from from from from from from
31.736 || hive <num> duplicate groupby keys cause class cast exception jimmy reviewed by xuefu || class class a the workers from than catch workers collections workers workers ire from from from from from from from from from from from from from from from from
31.736 || hive <num> in driver execute mapred job tracker is not restored if one of the task fails siying via he yongqiang || class class the class class the class class javadocs than than collections constants shutdown from than timer workers create check bugfix remove than than than than than than than
31.736 || hive <num> in shell mode local mode continues if a local mode task throws exception in pre hooks siying dong via ning zhang || class class the class class the the javadocs a shutdown javadocs remove workers workers create avoid flag flag catch timer workers collections timer inet inet from from from from
31.736 || hive <num> semantic analysis fails in presence of certain literals in on clause kevin wilfong via ashutosh chauhan || class class the class class class class a the check than than javadocs a safety a of safety remove than than than than than than than than than than
31.736 || hive <num> better error messages for hive cmdline paul yang via zshao || class class the class the class the class for the check avoid than than than than than than than than than than than than than than than than memory
31.736 || deprecate now unused class || class class the class class class class class class class class class class class class class class class class class class class class class class class class class class
31.736 || add class that replaced url || class class class class the workers file than from from from from from from from from from from from from from from from from from from from from from
31.736 || implement the process of setting session attribute name filter session attribute value class name filter and warn on session attribute filter failure in cluster manager base clone || class table check from than from from check flaky from storage from cli workers from messaging workers cassandra messaging than messaging javadocs workers check from cli from than brandonwilliams
31.736 || consider the last invocation value is <num> <num> value means that query has not invoked yet || class class async check the the than than than remove than check remove than than check from from check check check check check check check check check check check
31.736 || fix an npe if available is called before the input buffer is created || class class class class the shutdown shutdown shutdown shutdown memory check the safety avoid from from avoid from avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid
31.736 || correct a regression in the fix for bug <num> that prevented any web application from being marked as distributable kfujino || class class class before from from from from flaky from directories workers workers from than from messaging javadocs from catch timer file from from from from from from from
31.736 || add some units info to the javadocs || class class class class class class class the class class class class class class class class class class class class class class class class class class class class class
31.736 || extend the test case || class class class class the class class class class class class class class class class class class class class class class class class class class class class class class
31.736 || avoid npe when a parallel request invalidates the current session || class class the remove than remove user remove constructor remove than from from from from from from from from from from from from from from from from from from
31.736 || fix bug <num> npe when calling get attribute null the spec is unclear but this is a regression from <num> x || class class class class remove shutdown remove remove remove remove shutdown javadocs remove javadocs than than ordered avoid consistency workers from from from from from from from from from
31.736 || pass the ignore annotation flag to jasper || class class class class class class the class the the the the the avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid memory avoid avoid memory memory
31.736 || recycle the comet flag pretty large glitch || class class the class the the revert flaky from from from from from from from from from from from from from from from from from from from from from
31.736 || ignore the region wide ris when generating the reservation prices files || class class class class the master status remove flag than catch timer from redisson from from from from from from from from from from from from from from from
31.736 || fixed a bug where the future associated with the close request is not notified when the channel was closed already when ssl handler attempts to send a closure notify || class class class the class class timer workers from javadocs from from from timer from inet timer directories flaky from from annotate than timer than messaging from from messaging
31.736 || add some javadocs notes that explain the behavior of cookie encoder encode see <num> || class class class class the the the class class class class class the the test the the avoid avoid avoid avoid avoid the the the the the the the
31.736 || release the resources of the boss worker pool see <num> || class class the class class class class check remove than than than than than than than than than than than than than than than than than than than than
31.736 || increase the max form content size in jetty while running server tests || class class the class the remove from from javadocs create check test memory than from from from from from from from from from from from from from from from
31.736 || add a warning message if the user submits a base url that looks like a file || class class class the the the the class the class the class class the parser class check the the the the the the the the the the the the
31.736 || add a logging message for when we start launching safari || class class class the the the the the class the a class class the the the the the the the the the the the the the the the the
31.736 || tag the event poller with comment to indicate its experimental status || class class class class class the class class class class class class class class class class class class class class class class class class class class class class class
31.736 || add psk as option for second element in handshake algorithm pattern fixes <num> failures || statistics a for class class class check directories workers parser check memory check consistency check directories directories directories directories directories directories directories directories directories directories directories directories directories directories
31.736 || made tree walker public so that parse is accessible from gui || statistics precondition class a class class a class class class lyuben check directories than than than than from than than than than than than than than than than than
31.736 || add binding graph as a single canonical implementation of the resolve binding graph created by moe http code google com p moe java moe migrated revid <num> || text table with check with check test a check table check check check check check flaky flaky javadocs from messaging messaging annotate brandonwilliams javadocs from javadocs javadocs javadocs from
31.736 || update the packaged version of the tomcat native library to <num> <num> to pick up the latest fixes and make <num> <num> the minimum recommended version || text class class class a a class class class for class class for for class of class class class class test test class class class class class for class
31.736 || fix bug in construction of in memory pom || statistics a the class check the the memory the the the the the the the the the the the the the the the the the the the the the
31.736 || add default value for binding and updated documentation as required || text class class table than for remove directories catch file check directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories
31.736 || make apex xpath rules code climate rules doesn t fix failing test || statistics class for for class test for class with test class flaky check directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories directories
31.736 || fix broken apex visitor adapter || statistics class a class fix class class class class class class class class class class class class class class class class class class class class class class class class
31.736 || keyremapping fix escape from chat triggering game keybindings || statistics class for class with test with flaky memory catch file check directories directories directories directories directories directories from from from from from from from from from from from
31.736 || extending crash fix for android <num> x with recent google play services to cancel method || table table with with with with from from javadocs from memory collections timer timer conf from from directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.736 || added a work around for || text class table class a class table table a a a a a a a a a a a a a a table from from from from from from
31.736 || expanding solr request parsers api to construct a solr query request from a collection not just a list this is useful for an embedded solr <num> client || text class precondition check than before shutdown check check check catch parser check brandonwilliams check from brandonwilliams return brandonwilliams directories messaging check brandonwilliams brandonwilliams brandonwilliams migrated before directories check
31.736 || don t report as ready if there is data in the write buffer || statistics class precondition class class the class the class class class class class class class class class class class class class class the class the the the the the
31.736 || alexei barantsev fixing test after changing the number of divs on the page wouldn t it be better to create a new page again for a new test || text class the class class class workers messaging from messaging dead file check peers check check from safety from peers brandonwilliams brandonwilliams brandonwilliams peers reactive brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.736 || add dubbo prefix for tag router key || statistics class a for class class class class test with for for for with for for for for for for for test test test test test test from test
31.736 || updated a comment in trie || statistics class the class class a a class a class class class class class class class class class class class class class class class class class class class class
31.736 || updated a comment in trie || statistics class the class class a the class a a a a the class class class class class class class class class class class class class class class class
31.736 || moving dependency computation logic to a single place to improve efficiency || statistics class class class a class class class with of class class catch file check brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.736 || remove duplicate patches from time track overview || statistics a the class a class user from from from from from from from from from from from from from from from from from from from from from from
31.736 || add a link to tokenizer and remove the periods in eg javadoc will use up to the first period for summary || statistics a a a a a a a a a a check memory from comments check comments from check from check from from from from from from from from
31.736 || relax access denied message test assertion in smoke tests || statistics class for class for a class a class a class class class class for test for for for for for for for for for test test from from
31.736 || make sure http servlet returns from service when the channel has been closed || table table table system remove thread workers from brandonwilliams from from deprecation from workers constants from from directories directories from from brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.736 || fix a bug where channel outbound buffer remove bytes throws class cast exception || class table check table with race streaming with used flaky from catch from catch exceed from from from annotate from annotate annotate annotate annotate annotate annotate annotate annotate annotate
31.736 || provide a class loader to be used to load ldif files || lockout class system remove remove flaky remove javadocs from remove from collections from from from from directories from from from peers from from from from from from from from
31.736 || improve check for actual return value type || statistics class a a a check directories directories directories than than than than than than than than than than than than than than than than than than than than
31.736 || send error now returns less informative forbidden message rather than the exception message || text class a a the class class of class fix a class for class class class class class class class class class class class class class class class class
31.736 || allow interrupted exception so that test code that extends from it can throw interrupted exception as well || statistics parser the system from from shutdown from catch from from workers from catch workers from catch from from from from from from from from from directories directories directories
31.736 || fixing a typo in comment || text class a table with with class class class class class class a class class class class class a a a a a for a a a a a
31.736 || hive <num> map record source should obtain its exec context from a map operator gopal v reviewed by vikram dixit || class class with with system check from mdennis memory from memory check brandonwilliams check messaging annotate catch annotate moe exceed before collections file from peers peers peers peers peers
31.736 || don t look for mask if it isn t there processing of short frames was broken on the client || table table table table the table the system a check test test table table flaky tracing security from simultaneous annotate brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.736 || fix a find bugs nag in the unit tests || statistics class a a a comment class class class class class class class class class class class a for for for for for for for for for for test
31.736 || remove directories from recent files || class table the a a check test from from from from from from from from from from test test test test test test test test test test from test
31.736 || avoid npe if class is not found the class org assertj core api abstract soft assertions might not be on the auxclasspath which would cause this npe || class table with javadocs shutdown from test from directories from from directories from from shutdown from from from from from flaky memory from catch annotate check from workers workers
31.736 || remove grant results from on activity result || text a the a class test a test javadocs class directories directories directories directories from from from from from from from from from from from from from from from
31.736 || fix the condition of handling xiaomi phone || text a a a the a the for class test test test test test from from from from from from from from from from from from from from from
31.736 || hive <num> table level stats for external tables are set incorrectly bing li via ashutosh chauhan || table table with with with with system from check conf from than before catch timer workers separated memory from directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
